id,title,rating,description,Independent Movies,Anime Features,TV Dramas,Stand-Up Comedy,Romantic Movies,Anime Series,Action & Adventure,Movies,International Movies,Stand-Up Comedy & Talk Shows,Sports Movies,LGBTQ Movies,TV Horror,TV Thrillers,Reality TV,Sci-Fi & Fantasy,Crime TV Shows,Docuseries,TV Mysteries,British TV Shows,Dramas,Kids' TV,Korean TV Shows,Romantic TV Shows,TV Comedies,Teen TV Shows,Cult Movies,Science & Nature TV,Documentaries,Music & Musicals,Thrillers,TV Sci-Fi & Fantasy,International TV Shows,TV Shows,TV Action & Adventure,Horror Movies,Spanish-Language TV Shows,Faith & Spirituality,Classic & Cult TV,Comedies,Classic Movies,Children & Family Movies
s1273,Age of Samurai: Battle for Japan,TV-MA,dynam reenact expert commentari bring life tumultu histori power struggl war 16thcenturi feudal japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1274,"Blue, Painful, Fragile",TV-14,kaed hisano form club chang world hisano vanish kaed throw bring club back idealist root,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s1275,Canine Intervention,TV-PG,dog breed behavior unfix cali k9 ja leverett follow oakland dog trainer work rang canin owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1276,Ginny & Georgia,TV-14,freespirit georgia two kid ginni austin move north search fresh start find road new begin bumpi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1277,M8 - When Death Rescues Life,TV-MA,maurício becom student top medic school becom obsess mysteri link dead bodi use dissect,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1278,Two Sentence Horror Stories,TV-14,antholog seri terror featur divers charact face primal fear spinechil situat stretch past daili routin,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1279,Brian Regan: On the Rocks,TV-G,brian regan tackl big issu weigh includ age time obsess behavior backpack airplan ungrat hors raisin,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1280,Made You Look: A True Story About Fake Art,TV-14,woman walk new york galleri cach unknown masterwork thu begin stori art world greed will highstak con,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s1281,Pelé,TV-14,backdrop turbul era brazil documentari captur pelé extraordinari path breakthrough talent nation hero,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s1282,Red,TV-14,murder investig lead polic photo suspect two men found face match pictur case get doubli tricki,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1283,Zindagi in Short,TV-MA,complic marriag digit romanc domest dilemma schoolyard bulli get spotlight seven sliceoflif short film,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1284,The Conjuring,R,famili start experienc supernatur terror move rhode island farmhous seek help pair note demonologist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
s1285,The Conjuring 2,R,daughter unwittingli releas malevol spirit hous london woman enlist warren help confront evil presenc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
s1286,Vincenzo,TV-14,visit motherland koreanitalian mafia lawyer give unriv conglomer tast medicin side justic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1287,Classmates Minus,TV-MA,four school buddi director temp worker insur salesman paper craftsman grappl unfulfil dream amid middl age ennui,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1288,Fate: The Winx Saga - The Afterparty,TV-14,star fieri hit discuss show magic play trivia chow hot wing taylor tomlinson share would use fairi power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1289,Operation Finale,PG-13,1960 isra spi undertak dare mission captur notori nazi war crimin adolf eichmann bring justic base real event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s1290,Wave of Cinema: Surat dari Timur,TV-G,featur mix film footag special perform virtual concert honor memori music rever indonesian singer glenn fredli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
s1291,I Care a Lot,R,courtappoint legal guardian defraud older client trap care latest mark come unexpect baggag,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s1292,Love,TV-14,troubl inner work toxic marriag reveal surpris way one coupl feud spin control,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1293,Perú: Tesoro escondido,TV-PG,countri steep cultur tradit stretch back 1000 year peru also land surpris natur rich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s1294,Pitta Kathalu,TV-MA,secret lie jealousi control four stori antholog film explor darker decept side love,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1295,Tribes of Europa,TV-MA,postapocalypt europ amid war among microst three sibl fight surviv greater threat loom contin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
s1296,Eeb Allay Ooo!,TV-MA,hire monkey repel upon move delhi young man struggl find foot unenvi job place unforgiv world,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1297,"Hello, Me!",TV-14,miser unsuccess woman think she lost spark one day spunki younger self appear front demand chang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1298,No Escape Room,TV-14,lightheart bond opportun take dark decidedli danger turn father daughter tri escap room small town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
s1299,Sisyphus,TV-14,unfathom incid introduc geniu engin danger secret world woman futur who come look,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
s1300,Thus Spoke Kishibe Rohan,TV-MA,popular manga creator becom enmesh paranorm event conduct research stand user kishib rohan visit itali goe bankrupt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1301,Amend: The Fight for America,TV-MA,smith host look evolv often lethal fight equal right america len us constitut 14th amend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1302,Behind Her Eyes,TV-MA,singl mother enter world twist mind game begin affair psychiatrist boss secretli befriend mysteri wife,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1303,MeatEater,TV-14,steven rinella scroung america wildest terrain unscript seri show hunt wild anim duck deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1304,The Most Unknown,TV-PG,travers disciplin physic psycholog nine scientist share idea seek common ground delv deep existenti question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s1305,Animals on the Loose: A You vs. Wild Movie,TV-PG,wild anim escap sanctuari bear gryll must pursu secur protect habitat interact special,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s1306,Awara Paagal Deewana,TV-14,dentist unwittingli becom caught madcap fight two crimin brothersinlaw tri kill one anoth claim inherit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1307,Good Girls,TV-MA,three suburban mom orchestr local groceri store heist escap financi ruin establish independ togeth,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1308,The Resurrection of Gavin Stone,PG,one mani runin law hollywood bad boy find redempt fulfil courtord commun servic megachurch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
s1309,Booba,TV-Y7,world mysteri littl booba approach curios around wonder find adventur everyday surround,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1310,"My Teacher, My Obsession",TV-14,riley chang school didnt expect girl crush english teacher dad didnt expect disturb infatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s1311,The Crew,TV-14,life garag swerv track nascar crew chief tightknit race team new boss step shake thing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1312,Namaste Wahala,TV-14,interraci romanc hit humor heartwrench hiccup coupl parent fight tooth nail relationship,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1313,Monsoon,TV-MA,reflect man must come term forc displac vietnam return birthplac spread parent ash,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1314,Buried by the Bernards,TV-14,realiti seri bicker bigheart bernard manag budgetfriendli funer home help griev famili say farewel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1315,Chappelle's Show,TV-MA,brilliant dave chappel perform blister standup impress sketch skewer topic like racism polit celebr sex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1316,Hate by Dani Rovira,TV-MA,hometown málaga dani rovira reflect human be nonsens hatr hilari unfilt comedi special,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1317,Mundina Nildana,TV-MA,three young profession chase wildli differ dream relationship indel impact journey selfdiscoveri,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1318,Nadiya Bakes,TV-G,delight cake heavenli bread pop oven nadiya hussain return bake happi place spotlight creativ kindr spirit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1319,To All The Boys: Always And Forever,TV-14,senior year high school take center stage lara jean return famili trip korea consid colleg plan without peter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1320,Xico's Journey,TV-Y7,girl dog best pal set save mountain goldhungri corpor key lie closer home sidekick pup xico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s1321,Capitani,TV-MA,luxembourg villag everyon keep secret gruff polic inspector luc capitani investig suspici death 15yearold girl,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1322,El Chema,TV-MA,follow one man epic journey transform wili underag drug smuggler one world infam cartel leader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
s1323,Growing up and other problems,TV-14,30someth woman without steadi partner incom sampl stabil pregnant best friend ask godmoth child,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1324,Layla Majnun,TV-14,azerbaijan layla indonesian scholar fall samir admir work arrang marriag stand way,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1325,Middle of Nowhere,R,husband sent prison eight year medic student rubi shelv studi focu partner welfar serv time,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1326,Red Dot,TV-MA,tri rekindl marriag child way young coupl ski trip suddenli find stalk remorseless killer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s1327,Squared Love,TV-14,celebr journalist renown woman start rethink life choic fall mysteri model lead doubl life,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1328,This Is the Life,TV-MA,examin group altern hiphop artist known good lifer start movement creat robust progress music commun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
s1329,Crime Scene: The Vanishing at the Cecil Hotel,TV-MA,notori cecil hotel grow infami guest elisa lam vanish creator ted bundi tape dive crime darkest place,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1330,The Misadventures of Hedi and Cokeman,TV-MA,pari two dysfunct dealer use famili tie tri boost small drug busi crass comedi base webseri,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1331,The World We Make,PG,teenag equestrian local footbal player fall simmer racism small town put relationship test,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1332,Five Came Back: The Reference Films,TV-MA,collect includ 12 world war iiera propaganda film mani graphic offens discuss docuseri five came back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
s1333,ICarly,TV-G,cyberstar born 13yearold carli creat internet seri littl help best friend sam neighbor freddi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1334,War Dogs,R,massag therapist get head partner charismat childhood pal lucr shadi busi global arm deal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1335,Monster Run,TV-14,jimo outcast see monster team monster hunter fight evil forc soon discov greater call,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1336,The Sinner,TV-MA,young mother inexplic stab stranger death sympathet detect struggl unlock mysteri buri miss memori,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1337,Blanche Gardin: I talk to myself,TV-MA,touch bulimia death cat sodomi french actress comedian keen push envelop onewoman show underst flair,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1338,Doob: No Bed of Roses,TV-PG,note filmmak infidel becom media firestorm fractur famili privat navig fallout action year come,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1339,Hache,TV-MA,helena gain love trust danger heroin cartel leader 1960 barcelona hone skill need rise rank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
s1340,Invisible City,TV-MA,famili tragedi man discov mythic creatur live among human soon realiz hold key mysteri past,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1341,Little Big Women,TV-14,famili grappl pass estrang father remnant life led absenc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1342,Malcolm & Marie,R,filmmak girlfriend return home movi premier smolder tension pain revel push toward romant reckon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1343,Space Sweepers,TV-MA,chase space debri faraway dream year 2092 four misfit unearth explos secret attempt trade wideey humanoid,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1344,"Strip Down, Rise Up",R,effort reclaim bodi live group women explor intersect movement mean power pole danc program,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s1345,The Last Paradiso,TV-MA,1950 itali passion free spirit dream love justic better life till forbidden affair threaten everyth base real event,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1346,The Yin-Yang Master: Dream Of Eternity,TV-14,demon serpent reawaken yinyang master must solv murder mysteri protect realm dark conspiraci royal court,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1347,All My Friends Are Dead,TV-MA,group friend new year eve parti go whirlwind event expos secret break heart lead shock outcom,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1348,Black Beach,TV-MA,lawyer promis futur forc deep dive past agre negoti old friend turn kidnapp,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1349,Firefly Lane,TV-MA,best friend tulli kate support good time bad unbreak bond carri teen 40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1350,"Pablo Escobar, el patrón del mal",TV-MA,day petti thief becom head drugtraffick empir rivet seri chart life infam pablo escobar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
s1351,Power Rangers Ninja Steel,TV-Y7,new gener teen hero use superhuman ninja power battl intergalact villain galvanax save earth destruct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1352,"Our Lady of San Juan, Four Centuries of Miracles",TV-PG,dramat virgin mari work miracl girl 1623 mexico four centuri later famili make pilgrimag child,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
s1353,Tiffany Haddish Presents: They Ready,TV-MA,handpick tiffani haddish six divers comedian showcas raw humor seri special ooz energi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1354,Beverly Hills Ninja,PG-13,rais ninja bigheart bumbl orphan travel beverli hill mission help woman investig shadi boyfriend,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1355,Heartland,TV-14,spunki teenag ami reel sudden death mother grandfath threaten loss hors ranch,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1356,Love Daily,TV-14,antholog follow 12 differ love stori involv fate encount magic moment unexpect romanc cours year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1357,My Dead Ex,TV-14,high school teen charley ben find complic romanc ben die tragic accid resurrect magic spell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1358,Rocks,TV-MA,follow mother abrupt departur dynam determin teen goe extraordinari length protect provid younger brother,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1359,Shutter Island,R,us marshal troubl vision compromis investig disappear patient hospit crimin insan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s1360,The Bank Job,R,thief get head break bank vault full cash gem secret everyon london mob royal famili,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s1361,The House Arrest of Us,TV-MA,coupl decid make engag offici honor tradit pandem forc famili quarantin one roof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s1362,The Unsettling,TV-14,16yearold becca adjust new foster home start question realiti strang thing begin happen around,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1363,Total Drama,TV-PG,heartwarm moment interspers backstab scheme sabotag broken allianc anim spoof realiti show competit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1364,Zac and Mia,TV-14,two teenag cancer share connect despit differ extraordinari circumst base aj bettss novel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1365,Zathura,PG,mysteri game send two brother fli space must reach planet zathura trap galact limbo forev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s1366,Zig & Sharko,TV-Y7,zig islandbound hyena anyth get paw marina mermaid devot pal sharko alway come rescu time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1367,Fatima,PG-13,1917 portug vision virgin mari come three children whose messag faith rais doubt famili anger author,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
s1368,Hell Fest,R,serial killer pick group friend one one make way hellthem amus park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
s1369,Below Zero,TV-MA,prison transfer van attack cop charg must fight insid outsid deal silent foe ici temperatur,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1370,Finding ‘Ohana,PG,oʻahu summer two sibl brooklyn connect hawaiian heritag famili dare quest longlost treasur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
s1371,The Dig,PG-13,eve world war ii british widow hire selftaught archaeologist dig mysteri format land lead stagger find,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1372,We Are: The Brooklyn Saints,TV-14,brooklyn youth footbal program selfless coach provid safe kid compet learn lesson take far life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
