id,title,rating,description,Children & Family Movies,Reality TV,TV Mysteries,Romantic Movies,Stand-Up Comedy & Talk Shows,TV Dramas,Movies,Anime Features,TV Shows,Thrillers,Teen TV Shows,TV Thrillers,TV Sci-Fi & Fantasy,Horror Movies,Sports Movies,Classic Movies,Faith & Spirituality,Stand-Up Comedy,Classic & Cult TV,Dramas,Anime Series,International Movies,TV Horror,TV Comedies,Romantic TV Shows,Korean TV Shows,Science & Nature TV,Kids' TV,Documentaries,International TV Shows,Music & Musicals,Crime TV Shows,Cult Movies,Docuseries,Comedies,Sci-Fi & Fantasy,British TV Shows,Spanish-Language TV Shows,Action & Adventure,Independent Movies,LGBTQ Movies,TV Action & Adventure
s1507,Shaun the Sheep,TV-Y,join freewheel shaun barnyard misadventur cousin timmi giant sheepdog bitzer jealou cat pidsley fellow sheep shirley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s3941,Quicksand,TV-MA,tragedi school send shock wave wealthi stockholm suburb seemingli welladjust teen find trial murder,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
s1364,Zac and Mia,TV-14,two teenag cancer share connect despit differ extraordinari circumst base aj bettss novel,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2008,Dad Wanted,TV-14,thrillseek tween girl mom forbid enter bmx race cast actor noth lose play approv dad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s7843,Rectify,TV-MA,convict rape murder age 18 daniel holden spend nearli 20 year death row dna evid bring verdict question,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
s1363,Total Drama,TV-PG,heartwarm moment interspers backstab scheme sabotag broken allianc anim spoof realiti show competit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1815,Rebecca,PG-13,young newlyw move husband impos estat must contend sinist housekeep haunt shadow late wife,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4877,Dany Boon: Des Hauts De France,TV-MA,eclect oneman show french superstar dani boon reflect homeland first comedi gig challeng parent hostil teen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6074,Aarakshan,TV-14,decis india suprem court establish castebas reserv job educ caus conflict teacher mentor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8669,V for Vendetta,R,mask freedom fighter known v take arm totalitarian govern find unlik alli young woman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
s975,Ram Prasad Ki Tehrvi,TV-14,conflict complic confront make emot event affair multigener famili reunit lucknow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s3509,True: Tricky Treat Day,TV-Y,true friend save day hungri yeti sneak forbidden treat fill kingdom howl greeni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3047,All the Freckles in the World,TV-14,thirteenyearold josé miguel immun 1994 world cup fever realiz soccer way win heart crush,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s2951,Dragonheart: Vengeance,PG-13,famili slain viciou savag young farmer team icebreath dragon swordwield mercenari aveng death,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
s2916,Liefling,TV-PG,adventurelov young woman catch attent handsom beau music celebr love friend fate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
s5906,Ralphie May: Imperfectly Yours,TV-MA,comedian ralphi may take la vega stage raw rollick take men fashion racism sex even waffl film live 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4947,Star Trek: The Next Generation,TV-PG,decad adventur origin enterpris crew capt jeanluc picard lead new enterpris mission explor unknown world,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s7584,Night Comes On,TV-MA,teen fresh juvenil detent tri rescu sister foster care order exact reveng father mother murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s5077,Arango y Sanint: Ríase el show,TV-MA,colombian standup comedian antonio sanint julián arango imperson argentin visitor cabbi pair dirti old men opera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6234,Barbecue,TV-MA,blend cultur nuanc mesmer techniqu add flavor globehop celebr cook tradit commun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s2553,Restaurants on the Edge,TV-14,three food design expert travel world reviv fail restaur connect local cultur beyond gorgeou view,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s8304,The Five Venoms,R,die kung fu master send last student track five former pupil order learn one becom evil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
s4196,The Doll 2,TV-MA,mother use deceas daughter doll medium commun consequ chill second doll film,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3302,SCAMS,TV-14,hit hard lehman shock wellmean young man join phone scam oper get increasingli embroil underworld,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
s371,Outer Banks,TV-MA,island have havenot teen john b enlist three best friend hunt legendari treasur link father disappear,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s3250,Bangkok Buddies,TV-MA,live roof group unabash friend wrestl everyday issu financi woe share quarter romant misfir,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s4935,6 Balloons,TV-MA,loyal sister struggl stay afloat drive heroinaddict brother detox center look 2yearold daughter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s783,Bliss,R,two young newlyw seek help unlicens sex therapist baltazar initi coupl mysteri tantric sex,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s622,Legend of Exorcism,TV-14,leav yaojin palac kong hongjun arriv changan battl demon form bond exorc squad chief li jinglong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
s8176,The 2000s,TV-MA,examin triumph tragedi cultur shift technolog leap occur millennium first decad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
s1371,The Dig,PG-13,eve world war ii british widow hire selftaught archaeologist dig mysteri format land lead stagger find,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s650,Broken,TV-14,run away marriag woman enter danger agreement unfamiliar man save father compani reput,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s865,Taxi No. 9211,TV-14,arrog scion hail taxi cabbi desper need money see opportun kick intens contenti 24hour showdown,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4366,Frontier,TV-MA,18thcenturi north america ruthless trapper entrepreneur fight wrest control fur trade mighti hudson bay compani,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s6888,Gour Hari Dastaan: The Freedom File,TV-14,former freedom fighter forc navig corridor disinterest bureaucraci prove fought india freedom movement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s7327,"Lock, Stock and Two Smoking Barrels",R,hope make bundl highstak poker game four shiftless lad london east end instead find swim debt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
s4386,The Ballad of Buster Scruggs,R,rang absurd profound western vignett coen brother follow adventur outlaw settler american frontier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s7616,NOVA: Secrets of the Shining Knight,TV-PG,master armor team recreat part knight mediev armor test strength rediscov centuriesold metalwork secret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s5225,"El Especial de Alex Fernández, el Especial",TV-MA,mexico citi theme park energet standup alex fernández riff music cheap toy insecur fun thing grow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s54,InuYasha the Movie 4: Fire on the Mystic Island,TV-PG,ai young halfdemon escap horai island tri help peopl return potenti savior inuyasha sesshomaru kikyo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s6764,Fit for Fashion,TV-14,realiti seri physiqu meet fashion contest compet challeng transform bodi imag grand prize 100000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s3517,Oh! Baby,TV-14,surli septuagenarian get anoth chanc 20 photo snap studio magic take 50 year life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
s1360,The Bank Job,R,thief get head break bank vault full cash gem secret everyon london mob royal famili,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7750,Planet Hulk,TV-14,earth superhero exil volatil incred hulk distant planet call sakaar musclebound green monster sold slaveri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
s8375,The Jungle School,TV-PG,idealist young woman travel jungl indonesia teach literaci much local children,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1494,Isa Pa with Feelings,TV-G,aspir architect fall deaf neighbor develop connect set form love languag despit differ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3557,Kardec,TV-14,cathol 19thcenturi franc professor léon rivail attend séanc move found spirit put author sight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s490,Back to Q82,TV-14,eager rejoin divorc parent inventor daughter drive timetravel car back 1982 secret crush accident follow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s4933,Greg Davies: You Magnificent Beast,TV-MA,british comedian greg davi revisit terrifi date manscap disast father prank savag funni standup special,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8012,SHOT! The Psycho-Spiritual Mantra of Rock,TV-MA,aptli name icon rock photograph mick rock reconstruct journey thrill murki univers rock n roll histori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
s5478,Highland: Thailand's Marijuana Awakening,TV-MA,thailand complic histori marijuana continu play role polici law well health secur citizen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
s4483,ADAM SANDLER 100% FRESH,TV-MA,hero ice cream ladi adam sandler comedi special hit new song joke unexpect groundbreak way,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2775,7SEEDS,TV-MA,shi natsu awaken part group chosen ensur surviv human togeth surviv chang earth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s5801,Kulipari: An Army of Frogs,TV-Y7,tale braveri heroism fearless frog go war sinist scorpion spider team conquer amphibian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6393,Burning,TV-MA,aspir writer goe airport pick high school friend return trip africa dishearten see anoth man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s2911,Talking Tom and Friends,TV-Y,full funni onelin alway readi adventur talk cat equal chatti anim cohort set becom famou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4511,Apostle,TV-MA,1905 drifter danger mission rescu kidnap sister tangl sinist religi cult isol island,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6817,Furie,TV-MA,traffick kidnap daughter villag veng hai phuong return saigon outlaw root take abductor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s5909,Danger Mouse: Classic Collection,TV-Y,follow adventur superspi danger mous bumbl sidekick penfold jet around world foil enemi evil plot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s6100,Agatha and the Truth of Murder,TV-MA,dramat depict 11day disappear novelist agatha christi solv real murder amid crisi write marriag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6917,Hank: Five Years from the Brink,TV-14,joe berling director paradis lost trilog come documentari controversi former us treasuri secretari henri paulson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s7287,Legion,R,motley crew apocalyps survivor live abandon truck stop never suspect pregnant woman among carri messiah,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
s673,Mobile Suit Gundam: Char's Counterattack,TV-14,thirteen year war neo zeon armi threaten peac arm nu gundam amuro ray feder forc take field,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s525,Midnight Diner: Tokyo Stories,TV-MA,patron otherwis mundan japanes diner find simpl yet profound connect one anoth base share love particular dish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s4615,What the Jatt!!,TV-PG,peasant punjab best friend pose detect filmmak tri retriev stolen money romant comedi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s3427,The Lies Within,TV-14,father die husband goe miss kim seohui team detect jo taesik join nation assembl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
s4465,Welcome to Sajjanpur,TV-14,educ man assist illiter resid villag written correspond sometim manipul letter suit interest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s498,Cat People,TV-14,cat peopl come shape size share love enchant uniqu felin friend docuseri reveal tale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
s8788,You Can’t Fight Christmas,TV-PG,step revit famili hotel moneymind businessman clash hotel cheeri christmaslov decor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s70,Stories by Rabindranath Tagore,TV-PG,write nobel prize winner rabindranath tagor come life collect tale set early20thcenturi bengal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7396,Manglehorn,PG-13,reclus smalltown locksmith cant stop write letter lost love meet kindli bank teller challeng look futur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1854,Rooting for Roona,TV-PG,rural india child hydrocephalu get chanc lifechang surgeri photo go viral documentari chart journey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s472,Day of Destiny,TV-PG,famili face financi woe two teen brother seiz opportun revers bad fortun travel 20 year back time,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2830,Marc Maron: End Times Fun,TV-MA,marc maron wade swamp vitamin hustler evangel grown male nerd children culmin gleefulli filthi endtim fantasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s250,The Loud House Movie,TV-Y7,parent 10 sister tow lincoln loud head scotland learn royalti run famili global music journey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
s1956,The School Nurse Files,TV-MA,wield lightup sword dark corner high school nurs unusu gift protect student monster see,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s8256,The Consul's Son,TV-14,notori forger known abil creat fake passport visa find target con man ruse,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s712,Security,TV-MA,assault young woman seasid town secur expert famili get caught power riptid secret lie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4373,Paap-O-Meter,TV-Y7,trio skydwel ghost must travel earth teach sin human lesson somehow manag botch wellintent mission,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1280,Made You Look: A True Story About Fake Art,TV-14,woman walk new york galleri cach unknown masterwork thu begin stori art world greed will highstak con,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s1086,Night in Paradise,TV-MA,hide jeju island follow brutal tragedi wrong mobster target back connect woman demon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3044,A Ghost Story,R,follow fatal car crash man spirit remain stuck home share wife door past futur begin open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s4769,Camarón: The Film,TV-14,documentari look back life legendari flamenco singer camarón went humbl root rock star statu tragic earli death,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
s6319,Bitten,TV-MA,elena michael tri stray pack werewolv turn monster effort thwart string grisli murder,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s808,Seven Souls in the Skull Castle: Season Moon Kagen,TV-PG,japan 1590 wander samurai band togeth take lord skull castl moon kagen version show perform 360º theater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s2230,In The Dark,TV-14,blind woman vice find middl murder investig best friend turn dead,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
s2622,Organize Isler,TV-14,gang leader recruit suicid superman imperson woman drive hot car link gang plot reveng hero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
s5612,Grillo vs Grillo,TV-MA,outspoken comedian bepp grillo reminisc long career includ triumph controversi fuel rise italian polit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8752,Wish I Was Here,R,act career moribund aidan bloom steer new tack life take children educ privat school becom costli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
s3,Ganglands,TV-MA,protect famili power drug lord skill thief mehdi expert team robber pull violent deadli turf war,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
s1670,If Anything Happens I Love You,PG,griev parent journey emot void mourn loss child aftermath tragic school shoot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6773,Follow Me,TV-MA,aspir internet celebr make big buck filmmak travel world learn trick trade social media influenc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s4327,The Sound of Your Heart: Reboot,TV-14,webtoonist cho seok back anecdot mixup unintend antic bathroom blunder reboot star allnew cast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s635,Wonder Boy,TV-14,reveal documentari follow balmain creativ director olivi roust bring bold design life goe search origin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s4334,Blind Detective,TV-MA,cop lose vision detect skill stay sharp luckili rooki offic recogn extraordinari power deduct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
s7022,Hulk Vs.,PG-13,actionpack anim doubl featur pit hulk two marvel univers power charact wolverin thor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
s2605,A Secret Love,TV-14,amid shift time two women kept decadeslong love secret come later life come set challeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
s5099,Pokémon: Indigo League,TV-Y7,explor world pokémon 10yearold ash ketchum partner pikachu aim ash ultim goal becom pokémon master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3121,Ultraviolet,TV-MA,onlin commun amateur sleuth use technolog solv crime make quirki friend quest justic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
